,Unnamed: 0,object_id,MergedDegree
664,664,p:9882,"1,0,0,0,0"
665,665,p:9883,"0,0,1,0,0"
666,666,p:9883,"0,1,0,0,0"
667,667,p:9883,"0,0,0,0,1"
668,668,p:8915,"1,0,0,0,0"
669,669,p:8914,"1,0,0,0,0"
670,670,p:8916,"1,0,0,0,0"
671,671,p:9887,"1,0,0,0,0"
672,672,p:9887,"0,1,0,0,0"
673,673,p:5128,"0,1,0,0,0"
674,674,p:9898,"0,1,0,0,0"
675,675,p:9908,"0,0,1,0,0"
676,676,p:3423,"0,1,0,0,0"
677,677,p:3423,"1,0,0,0,0"
678,678,p:9970,"1,0,0,0,0"
679,679,p:9970,"0,1,0,0,0"
680,680,p:9970,"0,0,0,0,1"
681,681,p:968,"1,0,0,0,0"
682,682,p:9762,"1,0,0,0,0"
683,683,p:5477,"1,0,0,0,0"
684,684,p:2136,"1,0,0,0,0"
685,685,p:2136,"0,1,0,0,0"
686,686,p:2136,"0,1,0,0,0"
687,687,p:5912,"1,0,0,0,0"
688,688,p:9786,"1,0,0,0,0"
689,689,p:10011,"1,0,0,0,0"
690,690,p:5079,"1,0,0,0,0"
691,691,p:10032,"1,0,0,0,0"
692,692,p:10033,"1,0,0,0,0"
693,693,p:10033,"1,0,0,0,0"
694,694,p:10047,"1,0,0,0,0"
695,695,p:3552,"1,0,0,0,0"
696,696,p:10069,"1,0,0,0,0"
697,697,p:6479,"1,0,0,0,0"
698,698,p:2,"1,0,0,0,0"
699,699,p:2,"1,0,0,0,0"
700,700,p:10146,"1,0,0,0,0"
701,701,p:10160,"1,0,0,0,0"
702,702,p:10160,"0,1,0,0,0"
703,703,p:10160,"0,0,0,0,1"
704,704,p:10176,"1,0,0,0,0"
705,705,p:3,"1,0,0,0,0"
706,706,p:3,"0,1,0,0,0"
707,707,p:8784,"1,0,0,0,0"
708,708,p:8784,"0,1,0,0,0"
709,709,p:1389,"1,0,0,0,0"
710,710,p:646,"1,0,0,0,0"
711,711,p:6673,"1,0,0,0,0"
712,712,p:6673,"0,1,0,0,0"
713,713,p:6673,"0,1,0,0,0"
714,714,p:148,"1,0,0,0,0"
715,715,p:2711,"1,0,0,0,0"
716,716,p:2711,"0,1,0,0,0"
717,717,p:6297,"1,0,0,0,0"
718,718,p:6297,"0,1,0,0,0"
719,719,p:2605,"1,0,0,0,0"
720,720,p:2605,"0,1,0,0,0"
721,721,p:2605,"0,0,0,0,1"
722,722,p:10322,"1,0,0,0,0"
723,723,p:1661,"0,1,0,0,0"
724,724,p:8207,"1,0,0,0,0"
725,725,p:135,"1,0,0,0,0"
726,726,p:7927,"0,1,0,0,0"
727,727,p:10347,"1,0,0,0,0"
728,728,p:10347,"0,1,0,0,0"
729,729,p:10208,"1,0,0,0,0"
730,730,p:10208,"0,1,0,0,0"
731,731,p:8652,"1,0,0,0,0"
732,732,p:6178,"1,0,0,0,0"
733,733,p:6178,"0,1,0,0,0"
734,734,p:6641,"1,0,0,0,0"
735,735,p:6641,"0,1,0,0,0"
736,736,p:2473,"1,0,0,0,0"
737,737,p:10419,"1,0,0,0,0"
738,738,p:10425,"1,0,0,0,0"
739,739,p:10450,"1,0,0,0,0"
740,740,p:10519,"1,0,0,0,0"
741,741,p:10519,"0,1,0,0,0"
742,742,p:10520,"1,0,0,0,0"
743,743,p:10520,"0,1,0,0,0"
744,744,p:10521,"1,0,0,0,0"
745,745,p:10521,"0,1,0,0,0"
746,746,p:10389,"1,0,0,0,0"
747,747,p:10389,"1,0,0,0,0"
748,748,p:7250,"1,0,0,0,0"
749,749,p:9537,"1,0,0,0,0"
750,750,p:9537,"0,1,0,0,0"
751,751,p:6440,"1,0,0,0,0"
752,752,p:10559,"0,0,0,0,1"
753,753,p:10559,"1,0,0,0,0"
754,754,p:10559,"0,1,0,0,0"
755,755,p:5656,"1,0,0,0,0"
756,756,p:6448,"1,0,0,0,0"
757,757,p:6448,"0,0,0,0,1"
758,758,p:6451,"1,0,0,0,0"
759,759,p:6451,"0,1,0,0,0"
760,760,p:6451,"0,1,0,0,0"
761,761,p:10668,"1,0,0,0,0"
762,762,p:10668,"1,0,0,0,0"
763,763,p:9992,"0,1,0,0,0"
764,764,p:9992,"1,0,0,0,0"
765,765,p:10676,"0,1,0,0,0"
766,766,p:10676,"1,0,0,0,0"
767,767,p:7164,"1,0,0,0,0"
768,768,p:10794,"1,0,0,0,0"
769,769,p:10812,"1,0,0,0,0"
770,770,p:10815,"1,0,0,0,0"
771,771,p:207,"1,0,0,0,0"
772,772,p:4760,"1,0,0,0,0"
773,773,p:10129,"1,0,0,0,0"
774,774,p:10835,"1,0,0,0,0"
775,775,p:10836,"1,0,0,0,0"
776,776,p:10836,"0,0,1,0,0"
777,777,p:10837,"1,0,0,0,0"
778,778,p:10712,"1,0,0,0,0"
779,779,p:10711,"1,0,0,0,0"
780,780,p:10857,"0,0,1,0,0"
781,781,p:6444,"1,0,0,0,0"
782,782,p:6444,"0,1,0,0,0"
783,783,p:6444,"0,0,0,0,1"
784,784,p:6404,"1,0,0,0,0"
785,785,p:8012,"1,0,0,0,0"
786,786,p:8012,"1,0,0,0,0"
787,787,p:10904,"1,0,0,0,0"
788,788,p:3267,"0,0,1,0,0"
789,789,p:3267,"0,0,1,0,0"
790,790,p:2606,"0,1,0,0,0"
791,791,p:2606,"1,0,0,0,0"
792,792,p:1914,"1,0,0,0,0"
793,793,p:1914,"0,1,0,0,0"
794,794,p:2524,"1,0,0,0,0"
795,795,p:10987,"1,0,0,0,0"
796,796,p:10987,"0,1,0,0,0"
797,797,p:10988,"1,0,0,0,0"
798,798,p:9524,"0,1,0,0,0"
799,799,p:10687,"1,0,0,0,0"
800,800,p:10688,"1,0,0,0,0"
801,801,p:10688,"0,1,0,0,0"
802,802,p:10689,"1,0,0,0,0"
803,803,p:10689,"0,1,0,0,0"
804,804,p:11048,"1,0,0,0,0"
805,805,p:11048,"0,1,0,0,0"
806,806,p:8642,"0,1,0,0,0"
807,807,p:8642,"1,0,0,0,0"
808,808,p:9821,"1,0,0,0,0"
809,809,p:9821,"0,1,0,0,0"
810,810,p:9821,"0,0,0,0,1"
811,811,p:9822,"0,0,0,0,1"
812,812,p:9822,"1,0,0,0,0"
813,813,p:5221,"0,1,0,0,0"
814,814,p:5221,"0,1,0,0,0"
815,815,p:5617,"1,0,0,0,0"
816,816,p:5209,"1,0,0,0,0"
817,817,p:11095,"1,0,0,0,0"
818,818,p:11147,"1,0,0,0,0"
819,819,p:11148,"1,0,0,0,0"
820,820,p:11148,"0,1,0,0,0"
821,821,p:11148,"0,0,0,0,1"
822,822,p:11149,"1,0,0,0,0"
823,823,p:11149,"0,1,0,0,0"
824,824,p:11149,"0,1,0,0,0"
825,825,p:11175,"1,0,0,0,0"
826,826,p:11180,"0,0,1,0,0"
827,827,p:11095,"1,0,0,0,0"
828,828,p:1661,"1,0,0,0,0"
829,829,p:9317,"1,0,0,0,0"
830,830,p:11248,"0,1,0,0,0"
831,831,p:11248,"1,0,0,0,0"
832,832,p:11250,"0,1,0,0,0"
833,833,p:11251,"1,0,0,0,0"
834,834,p:11251,"1,0,0,0,0"
835,835,p:9764,"1,0,0,0,0"
836,836,p:11265,"0,1,0,0,0"
837,837,p:11044,"1,0,0,0,0"
838,838,p:11044,"0,1,0,0,0"
839,839,p:1560,"1,0,0,0,0"
840,840,p:508,"1,0,0,0,0"
841,841,p:11363,"1,0,0,0,0"
842,842,p:11372,"1,0,0,0,0"
843,843,p:11372,"0,1,0,0,0"
844,844,p:11374,"1,0,0,0,0"
845,845,p:11373,"0,1,0,0,0"
846,846,p:11373,"0,1,0,0,0"
847,847,p:11367,"1,0,0,0,0"
848,848,p:5360,"1,0,0,0,0"
849,849,p:4166,"1,0,0,0,0"
850,850,p:4166,"0,1,0,0,0"
851,851,p:11382,"1,0,0,0,0"
852,852,p:11382,"0,1,0,0,0"
853,853,p:10720,"1,0,0,0,0"
854,854,p:7420,"1,0,0,0,0"
855,855,p:11399,"0,0,0,0,1"
856,856,p:11399,"0,1,0,0,0"
857,857,p:8112,"0,0,0,0,1"
858,858,p:8112,"1,0,0,0,0"
859,859,p:11425,"1,0,0,0,0"
860,860,p:11425,"0,1,0,0,0"
861,861,p:439,"1,0,0,0,0"
862,862,p:2316,"0,1,0,0,0"
863,863,p:3421,"0,1,0,0,0"
864,864,p:3421,"0,1,0,0,0"
865,865,p:11423,"1,0,0,0,0"
866,866,p:11481,"0,1,0,0,0"
867,867,p:11481,"1,0,0,0,0"
868,868,p:10570,"0,0,1,0,0"
869,869,p:11527,"1,0,0,0,0"
870,870,p:11527,"0,1,0,0,0"
871,871,p:11527,"0,0,1,0,0"
872,872,p:4089,"1,0,0,0,0"
873,873,p:11566,"1,0,0,0,0"
874,874,p:11584,"0,0,1,0,0"
875,875,p:11585,"0,1,0,0,0"
876,876,p:11436,"1,0,0,0,0"
877,877,p:11614,"0,0,1,0,0"
878,878,p:11651,"1,0,0,0,0"
879,879,p:11661,"1,0,0,0,0"
880,880,p:11664,"1,0,0,0,0"
881,881,p:11690,"0,1,0,0,0"
882,882,p:11690,"1,0,0,0,0"
883,883,p:11562,"0,0,1,0,0"
884,884,p:7178,"1,0,0,0,0"
885,885,p:7178,"0,1,0,0,0"
886,886,p:11424,"1,0,0,0,0"
887,887,p:11764,"1,0,0,0,0"
888,888,p:11764,"0,1,0,0,0"
889,889,p:5786,"1,0,0,0,0"
890,890,p:5786,"0,1,0,0,0"
891,891,p:461,"0,1,0,0,0"
892,892,p:461,"1,0,0,0,0"
893,893,p:11830,"1,0,0,0,0"
894,894,p:11830,"0,1,0,0,0"
895,895,p:11875,"1,0,0,0,0"
896,896,p:11875,"0,1,0,0,0"
897,897,p:10403,"0,1,0,0,0"
898,898,p:11880,"0,1,0,0,0"
899,899,p:3428,"0,1,0,0,0"
900,900,p:10834,"0,1,0,0,0"
901,901,p:11880,"0,0,1,0,0"
902,902,p:519,"0,1,0,0,0"
903,903,p:519,"1,0,0,0,0"
904,904,p:11998,"1,0,0,0,0"
905,905,p:11754,"1,0,0,0,0"
906,906,p:11754,"0,1,0,0,0"
907,907,p:11754,"0,0,0,0,1"
908,908,p:9505,"1,0,0,0,0"
909,909,p:9670,"0,1,0,0,0"
910,910,p:1066,"1,0,0,0,0"
911,911,p:1066,"0,1,0,0,0"
912,912,p:12009,"1,0,0,0,0"
913,913,p:8554,"1,0,0,0,0"
914,914,p:5144,"1,0,0,0,0"
915,915,p:5144,"0,1,0,0,0"
916,916,p:8072,"1,0,0,0,0"
917,917,p:8072,"0,1,0,0,0"
918,918,p:12166,"1,0,0,0,0"
919,919,p:12166,"0,1,0,0,0"
920,920,p:3812,"1,0,0,0,0"
921,921,p:3812,"0,1,0,0,0"
922,922,p:12010,"1,0,0,0,0"
923,923,p:11973,"1,0,0,0,0"
924,924,p:11973,"1,0,0,0,0"
925,925,p:11973,"0,1,0,0,0"
926,926,p:12091,"1,0,0,0,0"
927,927,p:2898,"1,0,0,0,0"
928,928,p:3417,"1,0,0,0,0"
929,929,p:3417,"1,0,0,0,0"
930,930,p:12311,"0,0,1,0,0"
931,931,p:8352,"0,1,0,0,0"
932,932,p:12340,"0,1,0,0,0"
933,933,p:11459,"0,0,1,0,0"
934,934,p:12351,"1,0,0,0,0"
935,935,p:12367,"0,1,0,0,0"
936,936,p:12368,"0,0,0,0,1"
937,937,p:12368,"0,0,0,0,1"
938,938,p:7839,"0,1,0,0,0"
939,939,p:7839,"1,0,0,0,0"
940,940,p:12411,"1,0,0,0,0"
941,941,p:9749,"1,0,0,0,0"
942,942,p:9748,"1,0,0,0,0"
943,943,p:9748,"0,1,0,0,0"
944,944,p:9395,"1,0,0,0,0"
945,945,p:9395,"0,1,0,0,0"
946,946,p:1360,"1,0,0,0,0"
947,947,p:2148,"0,1,0,0,0"
948,948,p:10687,"0,1,0,0,0"
949,949,p:12469,"1,0,0,0,0"
950,950,p:12470,"1,0,0,0,0"
951,951,p:12471,"1,0,0,0,0"
952,952,p:12440,"1,0,0,0,0"
953,953,p:12440,"1,0,0,0,0"
954,954,p:3963,"0,1,0,0,0"
955,955,p:3963,"1,0,0,0,0"
956,956,p:6558,"1,0,0,0,0"
957,957,p:6558,"0,1,0,0,0"
958,958,p:12648,"0,1,0,0,0"
959,959,p:12648,"1,0,0,0,0"
960,960,p:12648,"1,0,0,0,0"
961,961,p:9487,"0,0,1,0,0"
962,962,p:11157,"1,0,0,0,0"
963,963,p:11157,"0,0,0,0,1"
964,964,p:12333,"1,0,0,0,0"
965,965,p:12492,"1,0,0,0,0"
966,966,p:12492,"0,0,0,0,1"
967,967,p:12494,"1,0,0,0,0"
968,968,p:12494,"0,1,0,0,0"
969,969,p:12790,"1,0,0,0,0"
970,970,p:12860,"0,1,0,0,0"
971,971,p:12860,"1,0,0,0,0"
972,972,p:10872,"1,0,0,0,0"
973,973,p:10325,"0,1,0,0,0"
974,974,p:10325,"1,0,0,0,0"
975,975,p:11512,"1,0,0,0,0"
976,976,p:5170,"1,0,0,0,0"
977,977,p:12941,"1,0,0,0,0"
978,978,p:12954,"0,1,0,0,0"
979,979,p:12954,"0,1,0,0,0"
980,980,p:12987,"1,0,0,0,0"
981,981,p:12995,"1,0,0,0,0"
982,982,p:13018,"1,0,0,0,0"
983,983,p:12842,"1,0,0,0,0"
984,984,p:13023,"0,1,0,0,0"
985,985,p:13023,"1,0,0,0,0"
986,986,p:308,"0,0,1,0,0"
987,987,p:13045,"0,0,1,0,0"
988,988,p:13045,"1,0,0,0,0"
989,989,p:13046,"1,0,0,0,0"
990,990,p:13046,"0,1,0,0,0"
991,991,p:13046,"0,0,0,0,1"
992,992,p:13060,"0,0,1,0,0"
993,993,p:13060,"1,0,0,0,0"
994,994,p:3269,"0,0,0,0,1"
995,995,p:3269,"1,0,0,0,0"
996,996,p:13070,"0,0,1,0,0"
997,997,p:13083,"1,0,0,0,0"
998,998,p:2446,"0,1,0,0,0"
999,999,p:13098,"0,1,0,0,0"
1000,1000,p:13098,"1,0,0,0,0"
1001,1001,p:13079,"0,1,0,0,0"
1002,1002,p:13079,"1,0,0,0,0"
1003,1003,p:7234,"1,0,0,0,0"
1004,1004,p:5659,"1,0,0,0,0"
1005,1005,p:1640,"1,0,0,0,0"
1006,1006,p:13123,"1,0,0,0,0"
1007,1007,p:13124,"1,0,0,0,0"
1008,1008,p:13124,"0,0,0,0,1"
1009,1009,p:13125,"1,0,0,0,0"
1010,1010,p:13125,"0,1,0,0,0"
1011,1011,p:13126,"1,0,0,0,0"
1012,1012,p:13126,"0,1,0,0,0"
1013,1013,p:13127,"0,0,0,0,1"
1014,1014,p:13129,"1,0,0,0,0"
1015,1015,p:13129,"0,1,0,0,0"
1016,1016,p:13130,"1,0,0,0,0"
1017,1017,p:13130,"0,1,0,0,0"
1018,1018,p:13138,"0,0,0,0,1"
1019,1019,p:13138,"1,0,0,0,0"
1020,1020,p:416,"1,0,0,0,0"
1021,1021,p:416,"0,1,0,0,0"
1022,1022,p:13153,"0,1,0,0,0"
1023,1023,p:2447,"1,0,0,0,0"
1024,1024,p:12414,"1,0,0,0,0"
1025,1025,p:12414,"0,0,0,0,1"
1026,1026,p:8,"1,0,0,0,0"
1027,1027,p:8,"0,1,0,0,0"
1028,1028,p:5537,"1,0,0,0,0"
1029,1029,p:13181,"0,1,0,0,0"
1030,1030,p:13181,"1,0,0,0,0"
1031,1031,p:3302,"0,0,1,0,0"
1032,1032,p:13205,"0,0,1,0,0"
1033,1033,p:13222,"1,0,0,0,0"
1034,1034,p:13196,"0,1,0,0,0"
1035,1035,p:13196,"0,0,1,0,0"
1036,1036,p:13235,"1,0,0,0,0"
1037,1037,p:12964,"1,0,0,0,0"
1038,1038,p:12423,"1,0,0,0,0"
1039,1039,p:13220,"0,0,0,0,1"
1040,1040,p:13297,"0,0,1,0,0"
1041,1041,p:13298,"0,1,0,0,0"
1042,1042,p:13298,"1,0,0,0,0"
1043,1043,p:13200,"1,0,0,0,0"
1044,1044,p:13305,"1,0,0,0,0"
1045,1045,p:13305,"0,1,0,0,0"
1046,1046,p:13305,"0,0,0,0,1"
1047,1047,p:13306,"1,0,0,0,0"
1048,1048,p:13,"1,0,0,0,0"
1049,1049,p:13317,"1,0,0,0,0"
1050,1050,p:5055,"1,0,0,0,0"
1051,1051,p:2899,"0,1,0,0,0"
1052,1052,p:2899,"1,0,0,0,0"
1053,1053,p:13338,"0,0,1,0,0"
1054,1054,p:13348,"1,0,0,0,0"
1055,1055,p:13354,"0,0,0,0,1"
1056,1056,p:13354,"1,0,0,0,0"
1057,1057,p:8565,"1,0,0,0,0"
1058,1058,p:8565,"1,0,0,0,0"
1059,1059,p:13367,"0,1,0,0,0"
1060,1060,p:486,"1,0,0,0,0"
1061,1061,p:486,"0,1,0,0,0"
1062,1062,p:487,"1,0,0,0,0"
1063,1063,p:487,"0,1,0,0,0"
1064,1064,p:5264,"1,0,0,0,0"
1065,1065,p:5264,"0,1,0,0,0"
1066,1066,p:5265,"1,0,0,0,0"
1067,1067,p:5265,"0,0,0,0,1"
1068,1068,p:5266,"0,0,1,0,0"
1069,1069,p:5267,"1,0,0,0,0"
1070,1070,p:5267,"0,0,0,0,1"
1071,1071,p:12343,"1,0,0,0,0"
1072,1072,p:2813,"0,1,0,0,0"
1073,1073,p:13333,"0,0,1,0,0"
1074,1074,p:13390,"1,0,0,0,0"
1075,1075,p:6577,"0,1,0,0,0"
1076,1076,p:1189,"0,1,0,0,0"
1077,1077,p:13423,"1,0,0,0,0"
1078,1078,p:12058,"1,0,0,0,0"
1079,1079,p:12058,"0,1,0,0,0"
1080,1080,p:10409,"0,1,0,0,0"
1081,1081,p:13444,"0,1,0,0,0"
1082,1082,p:13444,"0,0,1,0,0"
1083,1083,p:1314,"0,0,1,0,0"
1084,1084,p:1314,"1,0,0,0,0"
1085,1085,p:13466,"1,0,0,0,0"
1086,1086,p:13478,"1,0,0,0,0"
1087,1087,p:13478,"0,1,0,0,0"
1088,1088,p:13482,"1,0,0,0,0"
1089,1089,p:13495,"1,0,0,0,0"
1090,1090,p:13533,"0,1,0,0,0"
1091,1091,p:13533,"1,0,0,0,0"
1092,1092,p:13533,"0,0,0,1,0"
1093,1093,p:13549,"1,0,0,0,0"
1094,1094,p:12103,"0,1,0,0,0"
1095,1095,p:9339,"0,1,0,0,0"
1096,1096,p:13412,"0,1,0,0,0"
1097,1097,p:13220,"0,0,1,0,0"
1098,1098,p:13213,"1,0,0,0,0"
1099,1099,p:13611,"1,0,0,0,0"
1100,1100,p:13611,"0,1,0,0,0"
1101,1101,p:13579,"1,0,0,0,0"
1102,1102,p:13579,"0,1,0,0,0"
1103,1103,p:13579,"0,0,0,0,1"
1104,1104,p:6302,"1,0,0,0,0"
1105,1105,p:6302,"0,0,0,0,1"
1106,1106,p:13650,"1,0,0,0,0"
1107,1107,p:11244,"0,1,0,0,0"
1108,1108,p:13688,"1,0,0,0,0"
1109,1109,p:12473,"0,0,0,0,1"
1110,1110,p:13708,"0,1,0,0,0"
1111,1111,p:13709,"1,0,0,0,0"
1112,1112,p:6603,"1,0,0,0,0"
1113,1113,p:13758,"0,1,0,0,0"
1114,1114,p:9292,"0,1,0,0,0"
1115,1115,p:9293,"0,1,0,0,0"
1116,1116,p:9293,"0,1,0,0,0"
1117,1117,p:563,"1,0,0,0,0"
1118,1118,p:563,"0,1,0,0,0"
1119,1119,p:8007,"1,0,0,0,0"
1120,1120,p:12374,"1,0,0,0,0"
1121,1121,p:13896,"0,0,1,0,0"
1122,1122,p:11642,"1,0,0,0,0"
1123,1123,p:13477,"1,0,0,0,0"
1124,1124,p:13938,"0,0,1,0,0"
1125,1125,p:13888,"1,0,0,0,0"
1126,1126,p:13888,"0,1,0,0,0"
1127,1127,p:13883,"1,0,0,0,0"
1128,1128,p:13088,"1,0,0,0,0"
1129,1129,p:13964,"0,0,0,0,1"
1130,1130,p:12381,"1,0,0,0,0"
1131,1131,p:13971,"1,0,0,0,0"
1132,1132,p:12473,"0,1,0,0,0"
1133,1133,p:12473,"1,0,0,0,0"
1134,1134,p:14013,"0,0,1,0,0"
1135,1135,p:13832,"0,1,0,0,0"
1136,1136,p:13832,"1,0,0,0,0"
1137,1137,p:14034,"1,0,0,0,0"
1138,1138,p:9227,"1,0,0,0,0"
1139,1139,p:14045,"0,0,1,0,0"
1140,1140,p:14046,"1,0,0,0,0"
1141,1141,p:26,"1,0,0,0,0"
1142,1142,p:26,"0,0,0,0,1"
1143,1143,p:7764,"1,0,0,0,0"
1144,1144,p:14096,"1,0,0,0,0"
1145,1145,p:5565,"0,1,0,0,0"
1146,1146,p:5565,"0,0,0,0,1"
1147,1147,p:5565,"1,0,0,0,0"
1148,1148,p:14070,"0,1,0,0,0"
1149,1149,p:14109,"1,0,0,0,0"
1150,1150,p:14110,"1,0,0,0,0"
1151,1151,p:7673,"1,0,0,0,0"
1152,1152,p:14188,"0,0,0,0,1"
1153,1153,p:14210,"0,1,0,0,0"
1154,1154,p:13835,"1,0,0,0,0"
1155,1155,p:13835,"0,1,0,0,0"
1156,1156,p:14228,"1,0,0,0,0"
1157,1157,p:14236,"0,1,0,0,0"
1158,1158,p:14180,"1,0,0,0,0"
1159,1159,p:13158,"0,1,0,0,0"
1160,1160,p:13902,"1,0,0,0,0"
1161,1161,p:13901,"1,0,0,0,0"
1162,1162,p:13901,"0,1,0,0,0"
1163,1163,p:13900,"0,1,0,0,0"
1164,1164,p:13900,"0,1,0,0,0"
1165,1165,p:14124,"1,0,0,0,0"
1166,1166,p:14124,"0,1,0,0,0"
1167,1167,p:14347,"0,1,0,0,0"
1168,1168,p:14347,"0,1,0,0,0"
1169,1169,p:13050,"1,0,0,0,0"
1170,1170,p:13050,"0,1,0,0,0"
1171,1171,p:8035,"1,0,0,0,0"
1172,1172,p:14281,"0,0,1,0,0"
1173,1173,p:376,"1,0,0,0,0"
1174,1174,p:6110,"0,1,0,0,0"
1175,1175,p:14268,"1,0,0,0,0"
1176,1176,p:13653,"0,1,0,0,0"
1177,1177,p:12489,"1,0,0,0,0"
1178,1178,p:14042,"0,1,0,0,0"
1179,1179,p:14457,"0,1,0,0,0"
1180,1180,p:14457,"1,0,0,0,0"
1181,1181,p:14467,"1,0,0,0,0"
1182,1182,p:2163,"1,0,0,0,0"
1183,1183,p:2163,"0,0,0,0,1"
1184,1184,p:2572,"1,0,0,0,0"
1185,1185,p:2572,"0,1,0,0,0"
1186,1186,p:12180,"0,1,0,0,0"
1187,1187,p:12180,"0,0,1,0,0"
1188,1188,p:3792,"1,0,0,0,0"
1189,1189,p:402,"1,0,0,0,0"
1190,1190,p:1646,"0,1,0,0,0"
1191,1191,p:1646,"0,0,0,0,1"
1192,1192,p:14565,"1,0,0,0,0"
1193,1193,p:4289,"1,0,0,0,0"
1194,1194,p:4289,"0,0,0,0,1"
1195,1195,p:14618,"1,0,0,0,0"
1196,1196,p:14692,"0,0,0,0,1"
1197,1197,p:14693,"0,1,0,0,0"
1198,1198,p:14693,"1,0,0,0,0"
1199,1199,p:14702,"0,0,1,0,0"
1200,1200,p:14702,"1,0,0,0,0"
1201,1201,p:14702,"0,1,0,0,0"
1202,1202,p:14566,"0,1,0,0,0"
1203,1203,p:14566,"1,0,0,0,0"
1204,1204,p:14566,"0,0,1,0,0"
1205,1205,p:14715,"0,1,0,0,0"
1206,1206,p:5135,"1,0,0,0,0"
1207,1207,p:5135,"0,1,0,0,0"
1208,1208,p:10799,"0,0,0,0,1"
1209,1209,p:955,"1,0,0,0,0"
1210,1210,p:9649,"1,0,0,0,0"
1211,1211,p:14782,"0,0,1,0,0"
1212,1212,p:14782,"0,0,1,0,0"
1213,1213,p:13212,"1,0,0,0,0"
1214,1214,p:14828,"1,0,0,0,0"
1215,1215,p:14828,"0,1,0,0,0"
1216,1216,p:13526,"1,0,0,0,0"
1217,1217,p:13526,"1,0,0,0,0"
1218,1218,p:6683,"0,1,0,0,0"
1219,1219,p:6683,"1,0,0,0,0"
1220,1220,p:2460,"1,0,0,0,0"
1221,1221,p:2460,"0,0,0,0,1"
1222,1222,p:14862,"0,0,1,0,0"
1223,1223,p:9456,"0,1,0,0,0"
1224,1224,p:9456,"1,0,0,0,0"
1225,1225,p:14864,"0,1,0,0,0"
1226,1226,p:14864,"1,0,0,0,0"
1227,1227,p:14869,"0,0,0,0,1"
1228,1228,p:14869,"0,1,0,0,0"
1229,1229,p:14869,"1,0,0,0,0"
1230,1230,p:9095,"0,1,0,0,0"
1231,1231,p:9095,"0,1,0,0,0"
1232,1232,p:9095,"1,0,0,0,0"
1233,1233,p:454,"1,0,0,0,0"
1234,1234,p:14935,"1,0,0,0,0"
1235,1235,p:14949,"1,0,0,0,0"
1236,1236,p:15013,"1,0,0,0,0"
1237,1237,p:15018,"1,0,0,0,0"
1238,1238,p:564,"1,0,0,0,0"
1239,1239,p:562,"1,0,0,0,0"
1240,1240,p:3682,"0,1,0,0,0"
1241,1241,p:3682,"0,0,0,0,1"
1242,1242,p:3682,"0,1,0,0,0"
1243,1243,p:3682,"1,0,0,0,0"
1244,1244,p:15038,"1,0,0,0,0"
1245,1245,p:15039,"1,0,0,0,0"
1246,1246,p:15040,"0,1,0,0,0"
1247,1247,p:15040,"1,0,0,0,0"
1248,1248,p:12260,"0,0,1,0,0"
1249,1249,p:15045,"0,1,0,0,0"
1250,1250,p:15061,"1,0,0,0,0"
1251,1251,p:15061,"0,1,0,0,0"
1252,1252,p:12633,"1,0,0,0,0"
1253,1253,p:15094,"1,0,0,0,0"
1254,1254,p:14507,"1,0,0,0,0"
1255,1255,p:14507,"0,1,0,0,0"
1256,1256,p:14507,"0,0,0,0,1"
1257,1257,p:14508,"1,0,0,0,0"
1258,1258,p:14508,"0,1,0,0,0"
1259,1259,p:15110,"1,0,0,0,0"
1260,1260,p:15110,"0,0,0,0,1"
1261,1261,p:15111,"1,0,0,0,0"
1262,1262,p:15115,"0,1,0,0,0"
1263,1263,p:15190,"1,0,0,0,0"
1264,1264,p:15190,"0,0,1,0,0"
1265,1265,p:15191,"1,0,0,0,0"
1266,1266,p:1197,"0,0,1,0,0"
1267,1267,p:15220,"1,0,0,0,0"
1268,1268,p:15220,"0,1,0,0,0"
1269,1269,p:15201,"1,0,0,0,0"
1270,1270,p:15296,"0,1,0,0,0"
1271,1271,p:15296,"1,0,0,0,0"
1272,1272,p:4263,"1,0,0,0,0"
1273,1273,p:10876,"0,1,0,0,0"
1274,1274,p:15298,"0,1,0,0,0"
1275,1275,p:15200,"0,0,1,0,0"
1276,1276,p:15200,"1,0,0,0,0"
1277,1277,p:15301,"1,0,0,0,0"
1278,1278,p:11713,"0,1,0,0,0"
1279,1279,p:11713,"1,0,0,0,0"
1280,1280,p:15303,"1,0,0,0,0"
1281,1281,p:15305,"1,0,0,0,0"
1282,1282,p:15305,"0,1,0,0,0"
1283,1283,p:15311,"1,0,0,0,0"
1284,1284,p:15313,"0,1,0,0,0"
1285,1285,p:15243,"1,0,0,0,0"
1286,1286,p:15319,"1,0,0,0,0"
1287,1287,p:15319,"0,1,0,0,0"
1288,1288,p:12940,"1,0,0,0,0"
1289,1289,p:12940,"0,1,0,0,0"
1290,1290,p:13489,"1,0,0,0,0"
1291,1291,p:15265,"1,0,0,0,0"
1292,1292,p:15265,"0,1,0,0,0"
1293,1293,p:15327,"1,0,0,0,0"
1294,1294,p:15328,"1,0,0,0,0"
1295,1295,p:15349,"0,1,0,0,0"
1296,1296,p:15349,"1,0,0,0,0"
1297,1297,p:7165,"1,0,0,0,0"
1298,1298,p:12762,"1,0,0,0,0"
1299,1299,p:12759,"1,0,0,0,0"
1300,1300,p:15311,"0,1,0,0,0"
1301,1301,p:14208,"1,0,0,0,0"
